COUNTRY,STATE,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH
U.S.A.,Illinois,67.02,106.83,FURNITURE,SOFA,1996,4,Oct
U.S.A.,Illinois,69.48,12.43,FURNITURE,SOFA,1996,4,Nov
U.S.A.,Illinois,65.97,65.29,FURNITURE,SOFA,1996,4,Dec
U.S.A.,Illinois,6.58,86.46,FURNITURE,BED,1996,1,Jan
U.S.A.,Illinois,16.55,64.55,FURNITURE,BED,1996,1,Feb
U.S.A.,Illinois,13.11,42.22,FURNITURE,BED,1996,1,Mar
U.S.A.,Illinois,0.43,78.34,FURNITURE,BED,1996,2,Apr
U.S.A.,Illinois,77.11,18.46,FURNITURE,BED,1996,2,May
U.S.A.,Illinois,76.98,103.82,FURNITURE,BED,1996,2,Jun
U.S.A.,Illinois,98.22,35.20,FURNITURE,BED,1996,3,Jul
U.S.A.,Illinois,7.20,128.80,FURNITURE,BED,1996,3,Aug
U.S.A.,Illinois,44.55,14.46,FURNITURE,BED,1996,3,Sep
U.S.A.,Illinois,120.12,34.71,FURNITURE,BED,1996,4,Oct
U.S.A.,Illinois,69.42,79.63,FURNITURE,BED,1996,4,Nov
U.S.A.,Illinois,118.52,56.74,FURNITURE,BED,1996,4,Dec
U.S.A.,Illinois,20.62,89.48,OFFICE,CHAIR,1996,1,Jan
U.S.A.,Illinois,75.88,101.60,OFFICE,CHAIR,1996,1,Feb
U.S.A.,Illinois,56.92,126.28,OFFICE,CHAIR,1996,1,Mar
U.S.A.,Illinois,8.00,113.97,OFFICE,CHAIR,1996,2,Apr
U.S.A.,Illinois,10.65,105.11,OFFICE,CHAIR,1996,2,May
U.S.A.,Illinois,95.94,91.57,OFFICE,CHAIR,1996,2,Jun
U.S.A.,Illinois,76.00,63.38,OFFICE,CHAIR,1996,3,Jul
U.S.A.,Illinois,25.42,107.32,OFFICE,CHAIR,1996,3,Aug
U.S.A.,Illinois,37.78,118.34,OFFICE,CHAIR,1996,3,Sep
U.S.A.,Illinois,42.95,72.98,OFFICE,CHAIR,1996,4,Oct
U.S.A.,Illinois,105.35,84.98,OFFICE,CHAIR,1996,4,Nov
U.S.A.,Illinois,74.77,57.66,OFFICE,CHAIR,1996,4,Dec
U.S.A.,Illinois,17.48,19.20,OFFICE,DESK,1996,1,Jan
U.S.A.,Illinois,99.51,73.66,OFFICE,DESK,1996,1,Feb
U.S.A.,Illinois,122.22,59.88,OFFICE,DESK,1996,1,Mar
U.S.A.,Illinois,63.88,11.20,OFFICE,DESK,1996,2,Apr
U.S.A.,Illinois,85.11,45.23,OFFICE,DESK,1996,2,May
U.S.A.,Illinois,72.68,70.09,OFFICE,DESK,1996,2,Jun
U.S.A.,Illinois,49.72,66.22,OFFICE,DESK,1996,3,Jul
U.S.A.,Illinois,111.02,4.25,OFFICE,DESK,1996,3,Aug
U.S.A.,Illinois,29.35,67.75,OFFICE,DESK,1996,3,Sep
U.S.A.,Illinois,57.54,129.05,OFFICE,DESK,1996,4,Oct
U.S.A.,Illinois,115.20,122.95,OFFICE,DESK,1996,4,Nov
U.S.A.,Illinois,56.92,96.25,OFFICE,DESK,1996,4,Dec
U.S.A.,Illinois,154.62,125.00,FURNITURE,SOFA,1997,1,Jan
U.S.A.,Illinois,131.46,110.15,FURNITURE,SOFA,1997,1,Feb
U.S.A.,Illinois,133.69,127.69,FURNITURE,SOFA,1997,1,Mar
U.S.A.,Illinois,39.15,133.69,FURNITURE,SOFA,1997,2,Apr
U.S.A.,Illinois,49.92,44.38,FURNITURE,SOFA,1997,2,May
U.S.A.,Illinois,70.00,68.85,FURNITURE,SOFA,1997,2,Jun
U.S.A.,Illinois,136.92,113.31,FURNITURE,SOFA,1997,3,Jul
U.S.A.,Illinois,50.54,104.00,FURNITURE,SOFA,1997,3,Aug
U.S.A.,Illinois,124.77,155.77,FURNITURE,SOFA,1997,3,Sep
U.S.A.,Illinois,126.08,128.15,FURNITURE,SOFA,1997,4,Oct
U.S.A.,Illinois,53.92,125.69,FURNITURE,SOFA,1997,4,Nov
U.S.A.,Illinois,98.00,110.00,FURNITURE,SOFA,1997,4,Dec
U.S.A.,Illinois,93.92,91.85,FURNITURE,BED,1997,1,Jan
U.S.A.,Illinois,97.54,8.08,FURNITURE,BED,1997,1,Feb
U.S.A.,Illinois,85.38,62.69,FURNITURE,BED,1997,1,Mar
U.S.A.,Illinois,97.54,45.00,FURNITURE,BED,1997,2,Apr
U.S.A.,Illinois,101.69,144.54,FURNITURE,BED,1997,2,May
U.S.A.,Illinois,19.15,91.31,FURNITURE,BED,1997,2,Jun
U.S.A.,Illinois,145.46,83.77,FURNITURE,BED,1997,3,Jul
U.S.A.,Illinois,33.85,161.46,FURNITURE,BED,1997,3,Aug
U.S.A.,Illinois,6.92,20.00,FURNITURE,BED,1997,3,Sep
U.S.A.,Illinois,84.23,25.38,FURNITURE,BED,1997,4,Oct
U.S.A.,Illinois,71.00,33.23,FURNITURE,BED,1997,4,Nov
U.S.A.,Illinois,17.00,10.85,FURNITURE,BED,1997,4,Dec
U.S.A.,Illinois,140.54,11.15,OFFICE,CHAIR,1997,1,Jan
U.S.A.,Illinois,46.77,51.31,OFFICE,CHAIR,1997,1,Feb
U.S.A.,Illinois,123.15,15.92,OFFICE,CHAIR,1997,1,Mar
U.S.A.,Illinois,76.92,79.00,OFFICE,CHAIR,1997,2,Apr
U.S.A.,Illinois,22.38,3.00,OFFICE,CHAIR,1997,2,May
U.S.A.,Illinois,96.38,125.23,OFFICE,CHAIR,1997,2,Jun
U.S.A.,Illinois,25.77,141.23,OFFICE,CHAIR,1997,3,Jul
U.S.A.,Illinois,112.31,104.31,OFFICE,CHAIR,1997,3,Aug
U.S.A.,Illinois,103.23,161.92,OFFICE,CHAIR,1997,3,Sep
U.S.A.,Illinois,38.08,117.31,OFFICE,CHAIR,1997,4,Oct
U.S.A.,Illinois,145.92,113.69,OFFICE,CHAIR,1997,4,Nov
U.S.A.,Illinois,119.77,148.69,OFFICE,CHAIR,1997,4,Dec
U.S.A.,Illinois,118.31,43.77,OFFICE,DESK,1997,1,Jan
U.S.A.,Illinois,45.23,51.08,OFFICE,DESK,1997,1,Feb
U.S.A.,Illinois,7.77,5.46,OFFICE,DESK,1997,1,Mar
U.S.A.,Illinois,45.77,160.54,OFFICE,DESK,1997,2,Apr
U.S.A.,Illinois,139.62,80.77,OFFICE,DESK,1997,2,May
U.S.A.,Illinois,77.08,88.46,OFFICE,DESK,1997,2,Jun
U.S.A.,Illinois,128.15,105.69,OFFICE,DESK,1997,3,Jul
U.S.A.,Illinois,121.92,96.23,OFFICE,DESK,1997,3,Aug
U.S.A.,Illinois,139.69,30.85,OFFICE,DESK,1997,3,Sep
U.S.A.,Illinois,86.85,130.38,OFFICE,DESK,1997,4,Oct
U.S.A.,Illinois,109.15,90.85,OFFICE,DESK,1997,4,Nov
U.S.A.,Illinois,56.77,99.92,OFFICE,DESK,1997,4,Dec
U.S.A.,Illinois,152.62,41.00,FURNITURE,SOFA,1997,1,Jan
U.S.A.,Illinois,87.00,101.46,FURNITURE,SOFA,1997,1,Feb
U.S.A.,Illinois,26.46,3.62,FURNITURE,SOFA,1997,1,Mar
U.S.A.,Illinois,55.62,24.31,FURNITURE,SOFA,1997,2,Apr
U.S.A.,Illinois,115.23,56.31,FURNITURE,SOFA,1997,2,May
U.S.A.,Illinois,36.38,153.08,FURNITURE,SOFA,1997,2,Jun
U.S.A.,Illinois,106.69,56.54,FURNITURE,SOFA,1997,3,Jul
U.S.A.,Illinois,56.85,95.85,FURNITURE,SOFA,1997,3,Aug
U.S.A.,Illinois,44.92,28.77,FURNITURE,SOFA,1997,3,Sep
U.S.A.,Illinois,108.85,71.38,FURNITURE,SOFA,1997,4,Oct
U.S.A.,Illinois,15.46,155.08,FURNITURE,SOFA,1997,4,Nov
U.S.A.,Illinois,81.85,91.54,FURNITURE,SOFA,1997,4,Dec
U.S.A.,Illinois,141.54,78.23,FURNITURE,BED,1997,1,Jan
U.S.A.,Illinois,78.08,160.31,FURNITURE,BED,1997,1,Feb
U.S.A.,Illinois,105.77,143.15,FURNITURE,BED,1997,1,Mar
U.S.A.,Illinois,148.62,159.62,FURNITURE,BED,1997,2,Apr
U.S.A.,Illinois,101.00,65.46,FURNITURE,BED,1997,2,May
U.S.A.,Illinois,113.31,114.69,FURNITURE,BED,1997,2,Jun
U.S.A.,Illinois,132.54,106.54,FURNITURE,BED,1997,3,Jul
U.S.A.,Illinois,96.38,144.38,FURNITURE,BED,1997,3,Aug
U.S.A.,Illinois,39.15,11.15,FURNITURE,BED,1997,3,Sep
U.S.A.,Illinois,12.77,100.46,FURNITURE,BED,1997,4,Oct
U.S.A.,Illinois,56.85,110.92,FURNITURE,BED,1997,4,Nov
U.S.A.,Illinois,13.38,162.62,FURNITURE,BED,1997,4,Dec
U.S.A.,Illinois,0.15,37.62,OFFICE,CHAIR,1997,1,Jan
U.S.A.,Illinois,36.54,60.62,OFFICE,CHAIR,1997,1,Feb
U.S.A.,Illinois,137.69,5.38,OFFICE,CHAIR,1997,1,Mar
U.S.A.,Illinois,111.62,40.69,OFFICE,CHAIR,1997,2,Apr
U.S.A.,Illinois,143.92,119.54,OFFICE,CHAIR,1997,2,May
U.S.A.,Illinois,20.23,5.77,OFFICE,CHAIR,1997,2,Jun
U.S.A.,Illinois,54.38,92.92,OFFICE,CHAIR,1997,3,Jul
U.S.A.,Illinois,107.46,116.23,OFFICE,CHAIR,1997,3,Aug
U.S.A.,Illinois,78.69,100.62,OFFICE,CHAIR,1997,3,Sep
U.S.A.,Illinois,101.00,152.00,OFFICE,CHAIR,1997,4,Oct
U.S.A.,Illinois,124.54,141.31,OFFICE,CHAIR,1997,4,Nov
U.S.A.,Illinois,76.23,108.85,OFFICE,CHAIR,1997,4,Dec
U.S.A.,Illinois,92.69,144.77,OFFICE,DESK,1997,1,Jan
U.S.A.,Illinois,60.38,117.69,OFFICE,DESK,1997,1,Feb
U.S.A.,Illinois,128.54,91.69,OFFICE,DESK,1997,1,Mar
U.S.A.,Illinois,129.92,23.31,OFFICE,DESK,1997,2,Apr
U.S.A.,Illinois,112.15,15.38,OFFICE,DESK,1997,2,May
U.S.A.,Illinois,99.00,14.69,OFFICE,DESK,1997,2,Jun
U.S.A.,Illinois,149.46,13.85,OFFICE,DESK,1997,3,Jul
U.S.A.,Illinois,133.00,148.54,OFFICE,DESK,1997,3,Aug
U.S.A.,Illinois,120.23,120.23,OFFICE,DESK,1997,3,Sep
U.S.A.,Illinois,102.31,75.38,OFFICE,DESK,1997,4,Oct
U.S.A.,Illinois,83.23,93.77,OFFICE,DESK,1997,4,Nov
U.S.A.,Illinois,151.00,30.23,OFFICE,DESK,1997,4,Dec
U.S.A.,Illinois,39.31,154.62,FURNITURE,SOFA,1997,1,Jan
U.S.A.,Illinois,54.85,108.15,FURNITURE,SOFA,1997,1,Feb
U.S.A.,Illinois,63.38,116.23,FURNITURE,SOFA,1997,1,Mar
U.S.A.,Illinois,103.85,50.85,FURNITURE,SOFA,1997,2,Apr
U.S.A.,Illinois,148.92,72.69,FURNITURE,SOFA,1997,2,May
U.S.A.,Illinois,141.92,34.38,FURNITURE,SOFA,1997,2,Jun
U.S.A.,Illinois,125.85,65.15,FURNITURE,SOFA,1997,3,Jul
U.S.A.,Illinois,28.38,14.85,FURNITURE,SOFA,1997,3,Aug
U.S.A.,Illinois,3.62,10.38,FURNITURE,SOFA,1997,3,Sep
U.S.A.,Illinois,119.77,83.08,FURNITURE,SOFA,1997,4,Oct
U.S.A.,Illinois,22.46,119.00,FURNITURE,SOFA,1997,4,Nov
U.S.A.,Illinois,86.92,154.69,FURNITURE,SOFA,1997,4,Dec
U.S.A.,Illinois,4.08,16.46,FURNITURE,BED,1997,1,Jan
U.S.A.,Illinois,133.00,13.15,FURNITURE,BED,1997,1,Feb
U.S.A.,Illinois,101.00,148.08,FURNITURE,BED,1997,1,Mar
U.S.A.,Illinois,37.38,76.38,FURNITURE,BED,1997,2,Apr
U.S.A.,Illinois,108.54,69.92,FURNITURE,BED,1997,2,May
U.S.A.,Illinois,72.00,48.23,FURNITURE,BED,1997,2,Jun
U.S.A.,Illinois,57.77,108.54,FURNITURE,BED,1997,3,Jul
U.S.A.,Illinois,31.23,29.46,FURNITURE,BED,1997,3,Aug
U.S.A.,Illinois,12.08,50.00,FURNITURE,BED,1997,3,Sep
U.S.A.,Illinois,86.69,164.23,FURNITURE,BED,1997,4,Oct
U.S.A.,Illinois,106.85,115.69,FURNITURE,BED,1997,4,Nov
U.S.A.,Illinois,70.46,163.69,FURNITURE,BED,1997,4,Dec
U.S.A.,Illinois,84.92,28.85,OFFICE,CHAIR,1997,1,Jan
U.S.A.,Illinois,25.38,119.54,OFFICE,CHAIR,1997,1,Feb
U.S.A.,Illinois,25.08,54.85,OFFICE,CHAIR,1997,1,Mar
U.S.A.,Illinois,102.77,125.00,OFFICE,CHAIR,1997,2,Apr
U.S.A.,Illinois,84.77,34.62,OFFICE,CHAIR,1997,2,May
U.S.A.,Illinois,103.69,132.00,OFFICE,CHAIR,1997,2,Jun
U.S.A.,Illinois,23.54,106.62,OFFICE,CHAIR,1997,3,Jul
U.S.A.,Illinois,20.46,57.54,OFFICE,CHAIR,1997,3,Aug
U.S.A.,Illinois,7.38,37.62,OFFICE,CHAIR,1997,3,Sep
U.S.A.,Illinois,106.08,112.62,OFFICE,CHAIR,1997,4,Oct
U.S.A.,Illinois,4.69,18.69,OFFICE,CHAIR,1997,4,Nov
U.S.A.,Illinois,6.00,63.15,OFFICE,CHAIR,1997,4,Dec
U.S.A.,Illinois,69.77,92.38,OFFICE,DESK,1997,1,Jan
U.S.A.,Illinois,8.69,111.46,OFFICE,DESK,1997,1,Feb
U.S.A.,Illinois,120.62,58.85,OFFICE,DESK,1997,1,Mar
U.S.A.,Illinois,27.31,36.85,OFFICE,DESK,1997,2,Apr
U.S.A.,Illinois,47.38,87.69,OFFICE,DESK,1997,2,May
U.S.A.,Illinois,71.08,19.23,OFFICE,DESK,1997,2,Jun
U.S.A.,Illinois,6.38,68.77,OFFICE,DESK,1997,3,Jul
U.S.A.,Illinois,13.15,57.69,OFFICE,DESK,1997,3,Aug
U.S.A.,Illinois,25.38,110.54,OFFICE,DESK,1997,3,Sep
U.S.A.,Illinois,65.38,96.15,OFFICE,DESK,1997,4,Oct
U.S.A.,Illinois,140.92,158.00,OFFICE,DESK,1997,4,Nov
U.S.A.,Illinois,107.54,140.38,OFFICE,DESK,1997,4,Dec
U.S.A.,Illinois,68.31,41.62,FURNITURE,SOFA,1997,1,Jan
U.S.A.,Illinois,148.62,108.08,FURNITURE,SOFA,1997,1,Feb
U.S.A.,Illinois,49.08,103.23,FURNITURE,SOFA,1997,1,Mar
U.S.A.,Illinois,11.15,117.62,FURNITURE,SOFA,1997,2,Apr
U.S.A.,Illinois,72.85,135.08,FURNITURE,SOFA,1997,2,May
U.S.A.,Illinois,136.54,4.00,FURNITURE,SOFA,1997,2,Jun
U.S.A.,Illinois,103.00,152.23,FURNITURE,SOFA,1997,3,Jul
U.S.A.,Illinois,131.23,159.31,FURNITURE,SOFA,1997,3,Aug
U.S.A.,Illinois,112.46,16.62,FURNITURE,SOFA,1997,3,Sep
U.S.A.,Illinois,64.62,156.92,FURNITURE,SOFA,1997,4,Oct
U.S.A.,Illinois,127.15,11.15,FURNITURE,SOFA,1997,4,Nov
U.S.A.,Illinois,147.38,39.77,FURNITURE,SOFA,1997,4,Dec
U.S.A.,Illinois,122.31,87.08,FURNITURE,BED,1997,1,Jan
U.S.A.,Illinois,128.08,115.62,FURNITURE,BED,1997,1,Feb
U.S.A.,Illinois,63.92,148.38,FURNITURE,BED,1997,1,Mar
U.S.A.,Illinois,122.54,48.69,FURNITURE,BED,1997,2,Apr
U.S.A.,Illinois,17.85,6.15,FURNITURE,BED,1997,2,May
U.S.A.,Illinois,59.77,126.92,FURNITURE,BED,1997,2,Jun
U.S.A.,Illinois,74.92,50.00,FURNITURE,BED,1997,3,Jul
U.S.A.,Illinois,26.00,161.15,FURNITURE,BED,1997,3,Aug
U.S.A.,Illinois,73.23,77.85,FURNITURE,BED,1997,3,Sep
U.S.A.,Illinois,91.08,128.85,FURNITURE,BED,1997,4,Oct
U.S.A.,Illinois,4.54,73.46,FURNITURE,BED,1997,4,Nov
U.S.A.,Illinois,133.54,11.38,FURNITURE,BED,1997,4,Dec
U.S.A.,Illinois,115.23,35.00,OFFICE,CHAIR,1997,1,Jan
U.S.A.,Illinois,113.77,63.23,OFFICE,CHAIR,1997,1,Feb
U.S.A.,Illinois,143.38,34.23,OFFICE,CHAIR,1997,1,Mar
U.S.A.,Illinois,98.38,48.62,OFFICE,CHAIR,1997,2,Apr
U.S.A.,Illinois,61.77,64.08,OFFICE,CHAIR,1997,2,May
U.S.A.,Illinois,129.00,11.85,OFFICE,CHAIR,1997,2,Jun
U.S.A.,Illinois,26.54,91.46,OFFICE,CHAIR,1997,3,Jul
U.S.A.,Illinois,126.46,93.62,OFFICE,CHAIR,1997,3,Aug
U.S.A.,Illinois,151.85,6.23,OFFICE,CHAIR,1997,3,Sep
U.S.A.,Illinois,114.23,56.54,OFFICE,CHAIR,1997,4,Oct
U.S.A.,Illinois,85.46,144.15,OFFICE,CHAIR,1997,4,Nov
U.S.A.,Illinois,22.92,39.38,OFFICE,CHAIR,1997,4,Dec
U.S.A.,Illinois,110.85,56.62,OFFICE,DESK,1997,1,Jan
U.S.A.,Illinois,118.85,0.62,OFFICE,DESK,1997,1,Feb
U.S.A.,Illinois,21.62,102.38,OFFICE,DESK,1997,1,Mar
U.S.A.,Illinois,95.23,117.77,OFFICE,DESK,1997,2,Apr
U.S.A.,Illinois,54.31,21.23,OFFICE,DESK,1997,2,May
U.S.A.,Illinois,153.62,137.92,OFFICE,DESK,1997,2,Jun
U.S.A.,Illinois,152.23,0.15,OFFICE,DESK,1997,3,Jul
U.S.A.,Illinois,107.31,35.31,OFFICE,DESK,1997,3,Aug
U.S.A.,Illinois,30.85,45.00,OFFICE,DESK,1997,3,Sep
U.S.A.,Illinois,44.77,44.23,OFFICE,DESK,1997,4,Oct
U.S.A.,Illinois,5.00,109.08,OFFICE,DESK,1997,4,Nov
U.S.A.,Illinois,67.85,57.23,OFFICE,DESK,1997,4,Dec
U.S.A.,Illinois,50.62,151.92,FURNITURE,SOFA,1997,1,Jan
U.S.A.,Illinois,158.92,103.69,FURNITURE,SOFA,1997,1,Feb
U.S.A.,Illinois,59.69,127.77,FURNITURE,SOFA,1997,1,Mar
U.S.A.,Illinois,61.69,125.31,FURNITURE,SOFA,1997,2,Apr
U.S.A.,Illinois,116.15,15.23,FURNITURE,SOFA,1997,2,May
U.S.A.,Illinois,25.00,85.08,FURNITURE,SOFA,1997,2,Jun
U.S.A.,Illinois,56.38,93.38,FURNITURE,SOFA,1997,3,Jul
U.S.A.,Illinois,104.62,29.08,FURNITURE,SOFA,1997,3,Aug
U.S.A.,Illinois,83.31,30.00,FURNITURE,SOFA,1997,3,Sep
U.S.A.,Illinois,71.85,20.00,FURNITURE,SOFA,1997,4,Oct
U.S.A.,Illinois,51.77,71.15,FURNITURE,SOFA,1997,4,Nov
U.S.A.,Illinois,113.08,76.85,FURNITURE,SOFA,1997,4,Dec
U.S.A.,Illinois,122.54,124.23,FURNITURE,BED,1997,1,Jan
U.S.A.,Illinois,89.38,119.77,FURNITURE,BED,1997,1,Feb
U.S.A.,Illinois,99.38,37.38,FURNITURE,BED,1997,1,Mar
U.S.A.,Illinois,29.08,140.08,FURNITURE,BED,1997,2,Apr
U.S.A.,Illinois,123.08,62.85,FURNITURE,BED,1997,2,May
U.S.A.,Illinois,86.08,93.08,FURNITURE,BED,1997,2,Jun
U.S.A.,Illinois,87.08,147.15,FURNITURE,BED,1997,3,Jul
U.S.A.,Illinois,88.08,139.38,FURNITURE,BED,1997,3,Aug
U.S.A.,Illinois,75.85,12.69,FURNITURE,BED,1997,3,Sep
U.S.A.,Illinois,64.38,87.00,FURNITURE,BED,1997,4,Oct
U.S.A.,Illinois,79.62,82.85,FURNITURE,BED,1997,4,Nov
U.S.A.,Illinois,146.62,35.77,FURNITURE,BED,1997,4,Dec
U.S.A.,Illinois,17.62,29.69,OFFICE,CHAIR,1997,1,Jan
U.S.A.,Illinois,49.54,105.85,OFFICE,CHAIR,1997,1,Feb
U.S.A.,Illinois,79.85,111.85,OFFICE,CHAIR,1997,1,Mar
U.S.A.,Illinois,1.31,130.38,OFFICE,CHAIR,1997,2,Apr
U.S.A.,Illinois,95.77,92.85,OFFICE,CHAIR,1997,2,May
U.S.A.,Illinois,59.46,161.38,OFFICE,CHAIR,1997,2,Jun
U.S.A.,Illinois,101.38,81.31,OFFICE,CHAIR,1997,3,Jul
U.S.A.,Illinois,63.23,139.38,OFFICE,CHAIR,1997,3,Aug
U.S.A.,Illinois,0.23,94.85,OFFICE,CHAIR,1997,3,Sep
U.S.A.,Illinois,114.77,11.08,OFFICE,CHAIR,1997,4,Oct
U.S.A.,Illinois,60.00,142.15,OFFICE,CHAIR,1997,4,Nov
U.S.A.,Illinois,134.62,5.85,OFFICE,CHAIR,1997,4,Dec
U.S.A.,Illinois,129.31,1.69,OFFICE,DESK,1997,1,Jan
U.S.A.,Illinois,66.00,147.38,OFFICE,DESK,1997,1,Feb
U.S.A.,Illinois,42.31,122.77,OFFICE,DESK,1997,1,Mar
U.S.A.,Illinois,28.46,109.77,OFFICE,DESK,1997,2,Apr
U.S.A.,Illinois,93.85,37.23,OFFICE,DESK,1997,2,May
U.S.A.,Illinois,96.54,59.00,OFFICE,DESK,1997,2,Jun
U.S.A.,Illinois,95.38,101.23,OFFICE,DESK,1997,3,Jul
U.S.A.,Illinois,119.38,5.31,OFFICE,DESK,1997,3,Aug
U.S.A.,Illinois,54.00,21.31,OFFICE,DESK,1997,3,Sep
U.S.A.,Illinois,118.46,48.62,OFFICE,DESK,1997,4,Oct
U.S.A.,Illinois,34.85,124.85,OFFICE,DESK,1997,4,Nov
U.S.A.,Illinois,104.31,121.15,OFFICE,DESK,1997,4,Dec
U.S.A.,Illinois,60.69,95.00,FURNITURE,SOFA,1997,1,Jan
U.S.A.,Illinois,103.54,34.77,FURNITURE,SOFA,1997,1,Feb
U.S.A.,Illinois,106.77,19.77,FURNITURE,SOFA,1997,1,Mar
U.S.A.,Illinois,14.15,33.92,FURNITURE,SOFA,1997,2,Apr
U.S.A.,Illinois,10.92,58.08,FURNITURE,SOFA,1997,2,May
U.S.A.,Illinois,103.69,105.54,FURNITURE,SOFA,1997,2,Jun
U.S.A.,Illinois,107.08,12.77,FURNITURE,SOFA,1997,3,Jul
U.S.A.,Illinois,127.23,152.77,FURNITURE,SOFA,1997,3,Aug
U.S.A.,Illinois,95.77,58.00,FURNITURE,SOFA,1997,3,Sep
U.S.A.,Illinois,72.62,33.15,FURNITURE,SOFA,1997,4,Oct
U.S.A.,Illinois,60.54,111.00,FURNITURE,SOFA,1997,4,Nov
U.S.A.,Illinois,46.85,21.15,FURNITURE,SOFA,1997,4,Dec
U.S.A.,Illinois,77.08,39.54,FURNITURE,BED,1997,1,Jan
U.S.A.,Illinois,116.00,51.31,FURNITURE,BED,1997,1,Feb
U.S.A.,Illinois,101.31,69.77,FURNITURE,BED,1997,1,Mar
U.S.A.,Illinois,2.85,94.54,FURNITURE,BED,1997,2,Apr
U.S.A.,Illinois,63.23,115.62,FURNITURE,BED,1997,2,May
U.S.A.,Illinois,52.85,162.77,FURNITURE,BED,1997,2,Jun
U.S.A.,Illinois,99.08,93.54,FURNITURE,BED,1997,3,Jul
U.S.A.,Illinois,12.08,104.23,FURNITURE,BED,1997,3,Aug
U.S.A.,Illinois,21.31,117.85,FURNITURE,BED,1997,3,Sep
U.S.A.,Illinois,115.00,139.85,FURNITURE,BED,1997,4,Oct
U.S.A.,Illinois,125.85,123.31,FURNITURE,BED,1997,4,Nov
U.S.A.,Illinois,29.54,164.23,FURNITURE,BED,1997,4,Dec
U.S.A.,Illinois,30.15,154.31,OFFICE,CHAIR,1997,1,Jan
U.S.A.,Illinois,118.15,81.85,OFFICE,CHAIR,1997,1,Feb
U.S.A.,Illinois,58.46,28.62,OFFICE,CHAIR,1997,1,Mar
U.S.A.,Illinois,23.00,7.15,OFFICE,CHAIR,1997,2,Apr
U.S.A.,Illinois,19.85,83.00,OFFICE,CHAIR,1997,2,May
U.S.A.,Illinois,14.92,116.54,OFFICE,CHAIR,1997,2,Jun
U.S.A.,Illinois,130.08,13.85,OFFICE,CHAIR,1997,3,Jul
U.S.A.,Illinois,69.38,65.00,OFFICE,CHAIR,1997,3,Aug
U.S.A.,Illinois,138.85,33.15,OFFICE,CHAIR,1997,3,Sep
U.S.A.,Illinois,61.54,58.69,OFFICE,CHAIR,1997,4,Oct
U.S.A.,Illinois,104.23,70.85,OFFICE,CHAIR,1997,4,Nov
U.S.A.,Illinois,51.85,0.69,OFFICE,CHAIR,1997,4,Dec
U.S.A.,Illinois,113.69,49.00,OFFICE,DESK,1997,1,Jan
U.S.A.,Illinois,113.31,59.62,OFFICE,DESK,1997,1,Feb
U.S.A.,Illinois,48.38,126.08,OFFICE,DESK,1997,1,Mar
U.S.A.,Illinois,40.00,61.38,OFFICE,DESK,1997,2,Apr
U.S.A.,Illinois,132.46,9.92,OFFICE,DESK,1997,2,May
U.S.A.,Illinois,106.38,48.23,OFFICE,DESK,1997,2,Jun
U.S.A.,Illinois,78.00,99.77,OFFICE,DESK,1997,3,Jul
U.S.A.,Illinois,89.54,123.69,OFFICE,DESK,1997,3,Aug
U.S.A.,Illinois,65.38,56.92,OFFICE,DESK,1997,3,Sep
U.S.A.,Illinois,151.08,87.62,OFFICE,DESK,1997,4,Oct
U.S.A.,Illinois,146.69,132.08,OFFICE,DESK,1997,4,Nov
U.S.A.,Illinois,69.62,18.85,OFFICE,DESK,1997,4,Dec
U.S.A.,Illinois,55.62,57.92,FURNITURE,SOFA,1998,1,Jan
U.S.A.,Illinois,43.38,158.69,FURNITURE,SOFA,1998,1,Feb
U.S.A.,Illinois,93.31,83.85,FURNITURE,SOFA,1998,1,Mar
U.S.A.,Illinois,49.08,95.69,FURNITURE,SOFA,1998,2,Apr
U.S.A.,Illinois,133.23,32.00,FURNITURE,SOFA,1998,2,May
U.S.A.,Illinois,145.92,89.77,FURNITURE,SOFA,1998,2,Jun
U.S.A.,Illinois,86.08,57.85,FURNITURE,SOFA,1998,3,Jul
U.S.A.,Illinois,3.77,0.92,FURNITURE,SOFA,1998,3,Aug
U.S.A.,Illinois,19.15,85.38,FURNITURE,SOFA,1998,3,Sep
U.S.A.,Illinois,85.85,100.92,FURNITURE,SOFA,1998,4,Oct
U.S.A.,Illinois,22.62,46.92,FURNITURE,SOFA,1998,4,Nov
U.S.A.,Illinois,110.54,4.77,FURNITURE,SOFA,1998,4,Dec
U.S.A.,Illinois,8.15,145.85,FURNITURE,BED,1998,1,Jan
U.S.A.,Illinois,2.38,14.69,FURNITURE,BED,1998,1,Feb
U.S.A.,Illinois,125.31,55.62,FURNITURE,BED,1998,1,Mar
U.S.A.,Illinois,68.62,156.15,FURNITURE,BED,1998,2,Apr
U.S.A.,Illinois,23.31,83.00,FURNITURE,BED,1998,2,May
U.S.A.,Illinois,127.00,34.15,FURNITURE,BED,1998,2,Jun
U.S.A.,Illinois,5.15,125.77,FURNITURE,BED,1998,3,Jul
U.S.A.,Illinois,125.69,101.38,FURNITURE,BED,1998,3,Aug
U.S.A.,Illinois,128.31,132.54,FURNITURE,BED,1998,3,Sep
U.S.A.,Illinois,62.00,8.62,FURNITURE,BED,1998,4,Oct
U.S.A.,Illinois,53.00,123.38,FURNITURE,BED,1998,4,Nov
